Statistical profiling result from info-v8.log, (2971 ticks, 56 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  t _Builtins_StringPrototypeSplit
      1    0.0%    0.0%  t _Builtins_StringPrototypeEndsWith
      1    0.0%    0.0%  t _Builtins_StringPrototypeCharCodeAt
      1    0.0%    0.0%  t _Builtins_StrictEqual_WithFeedback
      1    0.0%    0.0%  t _Builtins_StoreInArrayLiteralIC
      1    0.0%    0.0%  t _Builtins_SetNamedPropertyHandler
      1    0.0%    0.0%  t _Builtins_SameValueNumbersOnly
      1    0.0%    0.0%  t _Builtins_RegExpPrototypeTestFast
      1    0.0%    0.0%  t _Builtins_ReflectApply
      1    0.0%    0.0%  t _Builtins_PromiseConstructor
      1    0.0%    0.0%  t _Builtins_PromiseCapabilityDefaultResolve
      1    0.0%    0.0%  t _Builtins_PromiseAll
      1    0.0%    0.0%  t _Builtins_OrdinaryToPrimitive_String
      1    0.0%    0.0%  t _Builtins_ObjectCreate
      1    0.0%    0.0%  t _Builtins_MathRound
      1    0.0%    0.0%  t _Builtins_KeyedStoreICTrampoline
      1    0.0%    0.0%  t _Builtins_KeyedLoadICTrampoline_Megamorphic
      1    0.0%    0.0%  t _Builtins_KeyedLoadICBaseline
      1    0.0%    0.0%  t _Builtins_KeyedHasIC
      1    0.0%    0.0%  t _Builtins_JumpLoopHandler
      1    0.0%    0.0%  t _Builtins_JumpIfToBooleanTrueHandler
      1    0.0%    0.0%  t _Builtins_JSRunMicrotasksEntry
      1    0.0%    0.0%  t _Builtins_JSEntryTrampoline
      1    0.0%    0.0%  t _Builtins_JSBuiltinsConstructStub
      1    0.0%    0.0%  t _Builtins_InterpreterPushUndefinedAndArgsThenCall
      1    0.0%    0.0%  t _Builtins_FunctionPrototypeCall
      1    0.0%    0.0%  t _Builtins_FunctionPrototypeApply
      1    0.0%    0.0%  t _Builtins_ForInEnumerate
      1    0.0%    0.0%  t _Builtins_CreateEmptyLiteralObject
      1    0.0%    0.0%  t _Builtins_CallWithArrayLike
      1    0.0%    0.0%  t _Builtins_CallUndefinedReceiver1Handler
      1    0.0%    0.0%  t _Builtins_BooleanConstructor
      1    0.0%    0.0%  t _Builtins_ArrayPrototypeValues
      1    0.0%    0.0%  t _Builtins_ArrayPrototypeUnshift
      1    0.0%    0.0%  t _Builtins_ArrayPrototypePop
      1    0.0%    0.0%  t _Builtins_ArrayBufferPrototypeGetByteLength
